央视卫视,#genre#
CCTV4,http://k.061899.xyz/k.php?id=cctv4$LR•IPV4•29『线路8』
CCTV4,http://k.061899.xyz/k.php?id=cctv4m$LR•IPV4•29『线路9』
CCTV4,http://k.061899.xyz/k.php?id=cctv4o$LR•IPV4•29『线路10』
CCTV4,http://j.s.bkpcp.top/jj/cctv4$LR•IPV4•29『线路11』
CCTV4,http://mg.cttv.vip/631780421$LR•IPV4•29『线路12』
CCTV4,http://mg.cttv.vip/608807419$LR•IPV4•29『线路13』
CCTV4,http://mg.cttv.vip/608807416$LR•IPV4•29『线路14』
CCTV4,http://chen.ccwu.cc:1234/631780421$LR•IPV4•29『线路15』
CCTV4,http://chen.ccwu.cc:1234/608807419$LR•IPV4•29『线路16』
CCTV4,http://chen.ccwu.cc:1234/608807416$LR•IPV4•29『线路17』
CCTV4,http://2280.eu.org:1234/631780421$LR•IPV4•29『线路18』
CCTV4,http://2280.eu.org:1234/608807419$LR•IPV4•29『线路19』
CCTV4,http://2280.eu.org:1234/608807416$LR•IPV4•29『线路20』
CCTV4,http://38.75.136.137:98/gslb/dsdqpub/cctv4hd.m3u8?auth=testpub$LR•IPV4•29『线路21』
CCTV4,http://38.75.136.137:98/gslb/dsdqpub/cctv4k.m3u8?auth=testpub$LR•IPV4•29『线路22』
CCTV4,http://38.75.136.137:98/gslb/dsdqpub/cctv4hd.m3u8?auth=testpub$LR•IPV4•29『线路23』
CCTV4,http://38.75.136.137:98/gslb/dsdqbv/cctv4hd.m3u8?auth=test20251009$LR•IPV4•29『线路24』
CCTV4,http://38.75.136.137:98/gslb/dsdqca/cctv4hd.m3u8?auth=test20251009$LR•IPV4•29『线路25』
CCTV4,http://38.75.136.137:98/gslb/dsdqca/hljwshd.m3u8?auth=test20251009$LR•IPV4•29『线路26』
CCTV4,http://38.75.136.137:98/gslb/dsdqca/ynwshd.m3u8?auth=test20251009$LR•IPV4•29『线路27』
CCTV4,http://120.76.248.139/live/bfgd/4200000063.m3u8$LR•IPV4•29『线路28』
CCTV4,http://107.150.60.122/live/cctv4hd.m3u8$LR•IPV4•29『线路29』
CCTV4,http://107.150.60.122/live/cctv4k.m3u8$LR•IPV4•29『线路30』
CCTV4,http://192.151.150.154/live/cctv4hd.m3u8$LR•IPV4•29『线路31』
CCTV4,http://192.151.150.154/live/cctv4k.m3u8$LR•IPV4•29『线路32』
CCTV4,http://198.204.228.26/live/cctv4hd.m3u8$LR•IPV4•29『线路33』
CCTV4,http://198.204.228.26/live/cctv4k.m3u8$LR•IPV4•29『线路34』
CCTV4,http://bztv.tvbus.cc:8081/cdnlive/cctv4.m3u8$LR•IPV4•29『线路35』
CCTV4,http://173.208.212.130:8181/720p/cctv4.m3u8$LR•IPV4•29『线路36』
CCTV4,http://173.208.212.130:8181/720p/cctv4k.m3u8$LR•IPV4•29『线路37』
CCTV4,http://173.208.212.130:8181/1080p/cctv4.m3u8$LR•IPV4•29『线路38』
CCTV4,http://112.30.73.119:9901/tsfile/live/0004_1.m3u8?key=txiptv&playlive=0&authid=0$LR•IPV4•29『线路39』
CCTV5,http://111.29.9.33:6610/000000001000/1000000001000004794/index.m3u8?channel-id=bestzb&Contentid=1000000001000004794&livemode=1&stbId=3$LR•IPV4•29『线路1』
CCTV5,http://120.87.19.109:80/PLTV/88888973/224/3221225815/10000100000000060000000000389197_0.smil/01.m3u8?fmt=ts2hls,244,01.m3u8&accountinfo=UoQbCSdhOfs+Fhzpjb+WON1faRQ9pU15SBx6EULzJM/q63EjPL5/UXSVfEKzDq3xiW3xuljdb7lOgEq0PzVDKQWZ1F4+6A1eDkDeh5XZlpvpn23wIF+ldb6dnBPa8zHj,END&tenantId=8601$LR•IPV4•29『线路2』
CCTV5,http://120.87.19.109:80/PLTV/88888973/224/3221226352/10000100000000060000000001464824_0.smil/01.m3u8?fmt=ts2hls,244,01.m3u8&accountinfo=UoQbCSdhOfs+Fhzpjb+WON1faRQ9pU15SBx6EULzJM/q63EjPL5/UXSVfEKzDq3xqjv+iop2cl+lEKbg5+8UNwWZ1F4+6A1eDkDeh5XZlpvpn23wIF+ldb6dnBPa8zHj,END&tenantId=8601$LR•IPV4•29『线路3』
CCTV5,http://rrs03.hw.gmcc.net:8088/PLTV/651/224/3221226731/1.m3u8$LR•IPV4•29『线路4』
CCTV5,http://go.bkpcp.top/mg/cctv5$LR•IPV4•29『线路5』
CCTV5,http://go.bkpcp.top/mg/cctv5p$LR•IPV4•29『线路6』
CCTV5,http://m.061899.xyz/mg/cctv5p$LR•IPV4•29『线路7』
CCTV5,http://k.061899.xyz/k.php?id=cctv5$LR•IPV4•29『线路8』
CCTV5,http://k.061899.xyz/k.php?id=cctv5p$LR•IPV4•29『线路9』
CCTV5,http://j.s.bkpcp.top/jj/cctv5$LR•IPV4•29『线路10』
CCTV5,http://j.s.bkpcp.top/jj/cctv5p$LR•IPV4•29『线路11』
CCTV5,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv5p$LR•IPV4•29『线路12』
CCTV5,http://mg.cttv.vip/641886683$LR•IPV4•29『线路13』
CCTV5,http://chen.ccwu.cc:1234/641886683$LR•IPV4•29『线路14』
CCTV5,http://2280.eu.org:1234/641886683$LR•IPV4•29『线路15』
CCTV5,http://38.75.136.137:98/gslb/dsdqpub/cctv5hd.m3u8?auth=testpub$LR•IPV4•29『线路16』
CCTV5,http://38.75.136.137:98/gslb/dsdqpub/cctv5p.m3u8?auth=testpub$LR•IPV4•29『线路17』
